Time,room_radiator_window_withoutpe.room_temperature
9769,22.1752
9769,22.1752
9770,22.1746
9770,22.1746
9771,22.1739
9771,22.1739
9772,22.1733
9772,22.1733
9773,22.1726
9773,22.1726
9774,22.1719
9774,22.1719
9775,22.1713
9775,22.1713
9776,22.1706
9776,22.1706
9777,22.1699
9777,22.1699
9778,22.1691
9778,22.1691
9779,22.1683
9779,22.1683
9780,22.1675
9780,22.1675
9781,22.1668
9781,22.1668
9782,22.166
9782,22.166
9783,22.1652
9783,22.1652
9784,22.1644
9784,22.1644
9785,22.1636
9785,22.1636
9786,22.1628
9786,22.1628
9787,22.162
9787,22.162
9788,22.1611
9788,22.1611
9789,22.1603
9789,22.1603
9790,22.1594
9790,22.1594
9791,22.1586
9791,22.1586
9792,22.1577
9792,22.1577
9793,22.1569
9793,22.1569
9794,22.156
9794,22.156
9795,22.1551
9795,22.1551
9796,22.1542
9796,22.1542
9797,22.1534
9797,22.1534
9798,22.1525
9798,22.1525
9799,22.1516
9799,22.1516
9800,22.1507
9800,22.1507
9801,22.1498
9801,22.1498
9802,22.1489
9802,22.1489
9803,22.148
9803,22.148
9804,22.1471
9804,22.1471
9805,22.1462
9805,22.1462
9806,22.1453
9806,22.1453
9807,22.1443
9807,22.1443
9808,22.1434
9808,22.1434
9809,22.1425
9809,22.1425
9810,22.1415
9810,22.1415
9811,22.1406
9811,22.1406
9812,22.1396
9812,22.1396
9813,22.1387
9813,22.1387
9814,22.1377
9814,22.1377
9815,22.1368
9815,22.1368
9816,22.1358
9816,22.1358
9817,22.1348
9817,22.1348
9818,22.1339
9818,22.1339
9819,22.1329
9819,22.1329
9820,22.132
9820,22.132
9821,22.131
9821,22.131
9822,22.13
9822,22.13
9823,22.129
9823,22.129
9824,22.1281
9824,22.1281
9825,22.1271
9825,22.1271
9826,22.1261
9826,22.1261
9827,22.1251
9827,22.1251
9828,22.1241
9828,22.1241
9829,22.1231
9829,22.1231
9830,22.1221
9830,22.1221
9831,22.1211
9831,22.1211
9832,22.1201
9832,22.1201
9833,22.1191
9833,22.1191
9834,22.118
9834,22.118
9835,22.117
9835,22.117
9836,22.116
9836,22.116
9837,22.115
9837,22.115
9838,22.114
9838,22.114
9839,22.1129
9839,22.1129
9840,22.1119
9840,22.1119
9841,22.1109
9841,22.1109
9842,22.1099
9842,22.1099
9843,22.1088
9843,22.1088
9844,22.1078
9844,22.1078
9845,22.1068
9845,22.1068
9846,22.1058
9846,22.1058
9847,22.1048
9847,22.1048
9848,22.1038
9848,22.1038
9849,22.1028
9849,22.1028
9850,22.1018
9850,22.1018
9851,22.1008
9851,22.1008
9852,22.0999
9852,22.0999
9853,22.0989
9853,22.0989
9854,22.0979
9854,22.0979
9855,22.0969
9855,22.0969
9856,22.0959
9856,22.0959
9857,22.0949
9857,22.0949
9858,22.0939
9858,22.0939
9859,22.093
9859,22.093
9860,22.092
9860,22.092
9861,22.091
9861,22.091
9862,22.09
9862,22.09
9863,22.089
9863,22.089
9864,22.088
9864,22.088
9865,22.087
9865,22.087
9866,22.086
9866,22.086
9867,22.085
9867,22.085
9868,22.084
9868,22.084
9869,22.0829
9869,22.0829
9870,22.0819
9870,22.0819
9871,22.0809
9871,22.0809
9872,22.0799
9872,22.0799
9873,22.0788
9873,22.0788
9874,22.0778
9874,22.0778
9875,22.0767
9875,22.0767
9876,22.0757
9876,22.0757
9877,22.0746
9877,22.0746
9878,22.0735
9878,22.0735
9879,22.0724
9879,22.0724
9880,22.0713
9880,22.0713
9881,22.0702
9881,22.0702
9882,22.0691
9882,22.0691
9883,22.0681
9883,22.0681
9884,22.067
9884,22.067
9885,22.0659
9885,22.0659
9886,22.0648
9886,22.0648
9887,22.0637
9887,22.0637
9888,22.0626
9888,22.0626
9889,22.0616
9889,22.0616
9890,22.0605
9890,22.0605
9891,22.0594
9891,22.0594
9892,22.0583
9892,22.0583
9893,22.0572
9893,22.0572
9894,22.0561
9894,22.0561
9895,22.055
9895,22.055
9896,22.0539
9896,22.0539
9897,22.0527
9897,22.0527
9898,22.0516
9898,22.0516
9899,22.0504
9899,22.0504
9900,22.0493
9900,22.0493
9901,22.0481
9901,22.0481
9902,22.0469
9902,22.0469
9903,22.0458
9903,22.0458
9904,22.0446
9904,22.0446
9905,22.0435
9905,22.0435
9906,22.0423
9906,22.0423
9907,22.0411
9907,22.0411
9908,22.0399
9908,22.0399
9909,22.0387
9909,22.0387
9910,22.0375
9910,22.0375
9911,22.0363
9911,22.0363
9912,22.0351
9912,22.0351
9913,22.0339
9913,22.0339
9914,22.0327
9914,22.0327
9915,22.0315
9915,22.0315
9916,22.0303
9916,22.0303
9917,22.0291
9917,22.0291
9918,22.0279
9918,22.0279
9919,22.0267
9919,22.0267
9920,22.0255
9920,22.0255
9921,22.0243
9921,22.0243
9922,22.0231
9922,22.0231
9923,22.0219
9923,22.0219
9924,22.0207
9924,22.0207
9925,22.0195
9925,22.0195
9926,22.0183
9926,22.0183
9927,22.0171
9927,22.0171
9928,22.0159
9928,22.0159
9929,22.0146
9929,22.0146
9930,22.0134
9930,22.0134
9931,22.0122
9931,22.0122
9932,22.011
9932,22.011
9933,22.0098
9933,22.0098
9934,22.0085
9934,22.0085
9935,22.0073
9935,22.0073
9936,22.006
9936,22.006
9937,22.0048
9937,22.0048
9938,22.0035
9938,22.0035
9939,22.0023
9939,22.0023
9940,22.001
9940,22.001
9941,21.9998
9941,21.9998
9942,21.9985
9942,21.9985
9943,21.9973
9943,21.9973
9944,21.996
9944,21.996
9945,21.9947
9945,21.9947
9946,21.9934
9946,21.9934
9947,21.9921
9947,21.9921
9948,21.9908
9948,21.9908
9949,21.9894
9949,21.9894
9950,21.9881
9950,21.9881
9951,21.9868
9951,21.9868
9952,21.9855
9952,21.9855
9953,21.9842
9953,21.9842
9954,21.9829
9954,21.9829
9955,21.9815
9955,21.9815
9956,21.9802
9956,21.9802
9957,21.9789
9957,21.9789
9958,21.9776
9958,21.9776
9959,21.9762
9959,21.9762
9960,21.9749
9960,21.9749
9961,21.9736
9961,21.9736
9962,21.9722
9962,21.9722
9963,21.9709
9963,21.9709
9964,21.9696
9964,21.9696
9965,21.9682
9965,21.9682
9966,21.9668
9966,21.9668
9967,21.9654
9967,21.9654
9968,21.964
9968,21.964
9969,21.9626
9969,21.9626
9970,21.9612
9970,21.9612
9971,21.9599
9971,21.9599
9972,21.9585
9972,21.9585
9973,21.9571
9973,21.9571
9974,21.9556
9974,21.9556
9975,21.9542
9975,21.9542
9976,21.9527
9976,21.9527
9977,21.9513
9977,21.9513
9978,21.9498
9978,21.9498
9979,21.9484
9979,21.9484
9980,21.9469
9980,21.9469
9981,21.9454
9981,21.9454
9982,21.944
9982,21.944
9983,21.9425
9983,21.9425
9984,21.941
9984,21.941
9985,21.9396
9985,21.9396
9986,21.9381
9986,21.9381
9987,21.9366
9987,21.9366
9988,21.9351
9988,21.9351
9989,21.9336
9989,21.9336
9990,21.9321
9990,21.9321
9991,21.9306
9991,21.9306
9992,21.9291
9992,21.9291
9993,21.9276
9993,21.9276
9994,21.926
9994,21.926
9995,21.9245
9995,21.9245
9996,21.9229
9996,21.9229
9997,21.9214
9997,21.9214
9998,21.9198
9998,21.9198
9999,21.9183
9999,21.9183
10000,21.9167
10000,21.9167
